Name,Automaker,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine (CC),Power (bhp),Seats,Price
Maruti IGNIS,Maruti,Ahmedabad,2022,26553,Petrol,Manual,1,0,1197.0,83.0,5.0,557000
Hyundai Grand i10,Hyundai,Ahmedabad,2017,123337,Petrol,Manual,1,0,1197.0,83.0,5.0,467000
Hyundai Grand i10,Hyundai,Ahmedabad,2016,99821,CNG,Manual,2,0,1197.0,83.0,5.0,409000
Mahindra XUV300,Mahindra,Ahmedabad,2022,12801,Petrol,Automatic,1,0,1197.0,110.0,5.0,1154000
Hyundai Grand i10,Hyundai,Ahmedabad,2015,39068,Petrol,Manual,1,0,1197.0,83.0,5.0,461000
Ford Ecosport,Ford,Ahmedabad,2018,100799,Petrol,Automatic,1,0,1497.0,123.0,5.0,739000
Hyundai Grand i10,Hyundai,Ahmedabad,2015,56581,Petrol,Manual,2,0,1197.0,83.0,5.0,411000
Maruti Baleno,Maruti,Ahmedabad,2017,89264,Petrol,Manual,1,0,1197.0,84.0,5.0,511000
Maruti Baleno,Maruti,Ahmedabad,2020,54733,Petrol,Manual,1,0,1197.0,83.0,5.0,599000
Mahindra XUV300,Mahindra,Ahmedabad,2022,11262,Petrol,Manual,1,0,1197.0,110.0,5.0,1134000
Hyundai i10,Hyundai,Ahmedabad,2014,87197,CNG,Manual,1,0,1086.0,69.0,5.0,355000
Maruti IGNIS,Maruti,Ahmedabad,2017,37621,Petrol,Automatic,1,0,1197.0,83.0,5.0,538000
Maruti Baleno,Maruti,Ahmedabad,2021,24719,Petrol,Manual,1,0,1197.0,83.0,5.0,708000
Hyundai Elite i20,Hyundai,Ahmedabad,2017,87998,Petrol,Manual,1,0,1197.0,83.0,5.0,531000
Hyundai Creta,Hyundai,Ahmedabad,2019,63467,Petrol,Manual,1,0,1591.0,123.0,5.0,1052000
Maruti Ertiga,Maruti,Ahmedabad,2013,71711,Diesel,Manual,2,0,1248.0,90.0,7.0,544000
Mahindra XUV300,Mahindra,Ahmedabad,2023,2634,Diesel,Manual,1,0,1497.0,117.0,5.0,1253000
Maruti Dzire,Maruti,Ahmedabad,2017,60592,Diesel,Manual,2,0,1248.0,75.0,5.0,589000
Toyota URBAN CRUISER,Toyota,Ahmedabad,2022,15313,Petrol,Automatic,1,0,1462.0,105.0,5.0,970000
Hyundai Creta,Hyundai,Ahmedabad,2016,14025,Petrol,Manual,1,0,1591.0,123.0,5.0,786600
MG HECTOR,MG,Ahmedabad,2020,35825,Petrol,Automatic,1,0,1451.0,143.0,5.0,1420000
Hyundai Creta,Hyundai,Ahmedabad,2019,63608,Diesel,Manual,1,0,1396.0,90.0,5.0,982000
Honda Amaze,Honda,Ahmedabad,2019,53036,Petrol,Manual,1,0,1199.0,90.0,5.0,554000
Mahindra Thar,Mahindra,Ahmedabad,2021,52389,Petrol,Automatic,1,0,1997.0,152.0,4.0,1309000
Ford Ecosport,Ford,Ahmedabad,2018,115205,Diesel,Manual,1,0,1498.0,101.0,5.0,710000
Tata ALTROZ,Tata,Ahmedabad,2022,17069,Petrol,Automatic,2,0,1199.0,86.0,5.0,767000
Hyundai AURA,Hyundai,Ahmedabad,2020,24408,Petrol,Automatic,1,0,1197.0,83.0,5.0,667000
Tata Tiago,Tata,Ahmedabad,2022,2507,Petrol,Automatic,1,0,1199.0,86.0,5.0,643000
Honda Amaze,Honda,Ahmedabad,2019,72162,Diesel,Manual,1,0,1498.0,100.0,5.0,667100
Honda Brio,Honda,Ahmedabad,2012,98836,CNG,Manual,3,0,1198.0,88.0,5.0,230000
Tata NEXON,Tata,Ahmedabad,2022,24072,Diesel,Manual,1,0,1497.0,110.0,5.0,1108000
Datsun Redi Go,Datsun,Ahmedabad,2019,20851,Petrol,Manual,2,0,799.0,54.0,5.0,258000
Maruti Alto K10,Maruti,Ahmedabad,2018,24914,Petrol,Manual,1,0,998.0,68.0,5.0,318000
Tata NEXON,Tata,Ahmedabad,2022,20477,Petrol,Manual,1,0,1199.0,120.0,5.0,917000
Honda City,Honda,Ahmedabad,2019,59711,Petrol,Manual,1,0,1497.0,119.0,5.0,848000
MG HECTOR,MG,Ahmedabad,2020,41697,Petrol,Automatic,2,0,1451.0,143.0,5.0,1233000
Maruti IGNIS,Maruti,Ahmedabad,2020,40358,Petrol,Manual,1,0,1197.0,83.0,5.0,484000
Honda Brio,Honda,Ahmedabad,2013,105481,CNG,Manual,1,0,1198.0,88.0,5.0,253000
Maruti Ciaz,Maruti,Ahmedabad,2018,64686,Petrol,Automatic,1,0,1373.0,92.0,5.0,648000
Datsun Go,Datsun,Ahmedabad,2019,62759,CNG,Manual,1,0,1198.0,68.0,5.0,390000
Maruti Baleno,Maruti,Ahmedabad,2018,50480,Petrol,Manual,1,0,1197.0,84.0,5.0,532000
Hyundai NEW SANTRO,Hyundai,Ahmedabad,2019,40091,Petrol,Manual,1,0,1086.0,69.0,5.0,430000
Datsun Redi Go,Datsun,Ahmedabad,2018,47866,Petrol,Manual,1,0,999.0,68.0,5.0,262000
Hyundai NEW SANTRO,Hyundai,Ahmedabad,2019,66915,CNG,Manual,2,0,1086.0,69.0,5.0,457000
Mahindra XUV300,Mahindra,Ahmedabad,2022,16155,Petrol,Manual,1,0,1197.0,110.0,5.0,1041000
Hyundai Grand i10,Hyundai,Ahmedabad,2014,41406,Petrol,Manual,2,0,1197.0,83.0,5.0,387800
Honda Brio,Honda,Ahmedabad,2014,64049,Petrol,Manual,1,0,1198.0,88.0,5.0,334000
Maruti Baleno,Maruti,Ahmedabad,2017,76121,Petrol,Manual,1,0,1197.0,84.0,5.0,573000
Mahindra XUV300,Mahindra,Ahmedabad,2022,15946,Diesel,Automatic,1,0,1497.0,117.0,5.0,1238000
Honda City,Honda,Ahmedabad,2015,91432,Diesel,Manual,1,0,1498.0,100.0,5.0,530000
Maruti S PRESSO,Maruti,Ahmedabad,2020,26931,Petrol,Manual,1,0,998.0,68.0,5.0,401000
Hyundai Elite i20,Hyundai,Ahmedabad,2019,65367,Petrol,Manual,2,0,1197.0,83.0,5.0,620000
Maruti Celerio,Maruti,Ahmedabad,2016,73539,Petrol,Automatic,2,0,998.0,68.0,5.0,357000
Maruti S PRESSO,Maruti,Ahmedabad,2022,15845,Petrol,Manual,1,0,998.0,68.0,5.0,473000
Maruti Baleno,Maruti,Ahmedabad,2021,38303,Petrol,Manual,1,0,1197.0,83.0,5.0,647000
Hyundai Grand i10,Hyundai,Ahmedabad,2015,41707,Petrol,Manual,2,0,1197.0,83.0,5.0,407000
Maruti Baleno,Maruti,Ahmedabad,2022,35783,Petrol,Manual,1,0,1197.0,83.0,5.0,733000
Hyundai GRAND I10 NIOS,Hyundai,Ahmedabad,2021,27427,Petrol,Automatic,1,0,1197.0,83.0,5.0,654000
Maruti New Wagon-R,Maruti,Ahmedabad,2020,29795,CNG,Manual,1,0,998.0,58.0,5.0,586000
Maruti Alto,Maruti,Ahmedabad,2021,5546,Petrol,Manual,1,0,796.0,48.0,5.0,361000
Maruti Swift,Maruti,Ahmedabad,2021,76623,Petrol,Manual,1,0,1197.0,90.0,5.0,636000
Hyundai Xcent,Hyundai,Ahmedabad,2015,78469,Petrol,Manual,1,0,1197.0,83.0,5.0,409000
Volkswagen Polo,Volkswagen,Ahmedabad,2017,30862,Petrol,Manual,1,0,1198.0,75.0,5.0,585000
Tata NEXON,Tata,Ahmedabad,2021,83923,Diesel,Manual,1,0,1497.0,110.0,5.0,853000
Maruti Baleno,Maruti,Ahmedabad,2017,71220,Petrol,Manual,2,0,1197.0,84.0,5.0,497000
Tata TIGOR,Tata,Ahmedabad,2022,29564,CNG,Manual,1,0,1199.0,73.0,5.0,750000
Honda Amaze,Honda,Ahmedabad,2018,42820,Petrol,Manual,1,0,1198.0,88.0,5.0,490000
Maruti New Wagon-R,Maruti,Ahmedabad,2020,25286,CNG,Manual,1,0,998.0,58.0,5.0,558300
Tata NEXON,Tata,Ahmedabad,2021,34679,CNG,Automatic,1,0,1199.0,120.0,5.0,931000
Tata TIGOR,Tata,Ahmedabad,2018,44855,CNG,Manual,1,0,1199.0,85.0,5.0,591000
Hyundai Grand i10,Hyundai,Ahmedabad,2016,73600,Diesel,Manual,1,0,1120.0,71.0,5.0,413000
Tata TIGOR,Tata,Ahmedabad,2021,37428,Petrol,Automatic,1,0,1199.0,86.0,5.0,673000
Hyundai i20,Hyundai,Ahmedabad,2013,57948,Petrol,Manual,2,0,1197.0,84.0,5.0,350000
Maruti Ertiga,Maruti,Ahmedabad,2018,23534,Diesel,Manual,1,0,1248.0,90.0,7.0,919000
Tata ALTROZ,Tata,Ahmedabad,2021,47287,Petrol,Manual,1,0,1199.0,86.0,5.0,522000
Hyundai Grand i10,Hyundai,Ahmedabad,2015,30295,Petrol,Manual,1,0,1197.0,83.0,5.0,449000
Volkswagen Vento,Volkswagen,Ahmedabad,2017,111447,Diesel,Manual,1,0,1498.0,110.0,5.0,628000
Tata ALTROZ,Tata,Ahmedabad,2021,40081,Petrol,Manual,2,0,1199.0,86.0,5.0,666000
Maruti Baleno,Maruti,Ahmedabad,2020,21583,Petrol,Manual,1,0,1197.0,83.0,5.0,634000
Maruti S PRESSO,Maruti,Ahmedabad,2020,2974,Petrol,Manual,1,0,998.0,68.0,5.0,408000
Hyundai Grand i10,Hyundai,Ahmedabad,2015,62250,Petrol,Manual,1,0,1197.0,83.0,5.0,454000
Hyundai Verna,Hyundai,Ahmedabad,2017,5337,Petrol,Automatic,1,0,1591.0,123.0,5.0,961000
Hyundai GRAND I10 NIOS,Hyundai,Ahmedabad,2019,40136,Petrol,Manual,1,0,1197.0,83.0,5.0,643000
Maruti IGNIS,Maruti,Ahmedabad,2018,120953,CNG,Manual,1,0,1197.0,83.0,5.0,421000
Hyundai GRAND I10 NIOS,Hyundai,Ahmedabad,2020,27296,Petrol,Manual,1,0,1197.0,83.0,5.0,672000
Maruti Ertiga,Maruti,Ahmedabad,2018,67348,Diesel,Manual,1,0,1248.0,90.0,7.0,874750
Maruti Swift Dzire,Maruti,Ahmedabad,2016,47275,Petrol,Manual,2,0,1197.0,84.0,5.0,578000
Tata Tiago,Tata,Ahmedabad,2019,88351,Petrol,Manual,2,0,1199.0,85.0,5.0,422000
Maruti Celerio X,Maruti,Ahmedabad,2017,104045,Petrol,Manual,1,0,998.0,68.0,5.0,370000
Hyundai NEW SANTRO,Hyundai,Ahmedabad,2019,29743,Petrol,Automatic,1,0,1086.0,69.0,5.0,509000
Hyundai Grand i10,Hyundai,Ahmedabad,2015,43858,Petrol,Automatic,1,0,1197.0,83.0,5.0,484000
Hyundai AURA,Hyundai,Ahmedabad,2022,37146,CNG,Manual,1,0,1197.0,69.0,5.0,788000
Maruti New Wagon-R,Maruti,Ahmedabad,2022,6426,Petrol,Manual,1,0,1197.0,90.0,5.0,552000
Tata ALTROZ,Tata,Ahmedabad,2023,38220,Diesel,Manual,1,0,1497.0,90.0,5.0,988000
Maruti Baleno,Maruti,Ahmedabad,2021,36251,Petrol,Manual,1,0,1197.0,83.0,5.0,741000
Hyundai Creta,Hyundai,Ahmedabad,2018,61119,Petrol,Manual,2,0,1591.0,122.0,5.0,921000
Hyundai Creta,Hyundai,Ahmedabad,2020,64149,Petrol,Manual,1,0,1497.0,115.0,5.0,1193000
Mahindra Bolero,Mahindra,Ahmedabad,2023,14923,Diesel,Manual,1,0,1493.0,76.0,7.0,1034000
KIA SONET,KIA,Ahmedabad,2022,41560,Diesel,Manual,1,0,1493.0,100.0,5.0,1228000
Tata ALTROZ,Tata,Ahmedabad,2022,19326,Petrol,Manual,1,0,1199.0,86.0,5.0,824000
Hyundai Creta,Hyundai,Ahmedabad,2019,47083,Petrol,Automatic,2,0,1591.0,123.0,5.0,1078000
Maruti Swift,Maruti,Ahmedabad,2022,24102,Petrol,Automatic,2,0,1197.0,90.0,5.0,797000
Tata ALTROZ,Tata,Ahmedabad,2022,32971,Petrol,Manual,1,0,1199.0,86.0,5.0,741000
Hyundai i10,Hyundai,Ahmedabad,2015,115024,CNG,Manual,1,0,1086.0,69.0,5.0,327000
Maruti Eeco,Maruti,Ahmedabad,2019,31951,Petrol,Manual,2,0,1196.0,73.0,5.0,444000
Hyundai Eon,Hyundai,Ahmedabad,2018,47659,Petrol,Manual,1,0,814.0,56.0,5.0,319000
Honda Brio,Honda,Ahmedabad,2015,99660,Petrol,Manual,2,0,1198.0,88.0,5.0,342000
Maruti Swift,Maruti,Ahmedabad,2021,44299,Petrol,Manual,1,0,1197.0,90.0,5.0,641000
Hyundai Creta,Hyundai,Ahmedabad,2021,22711,Diesel,Manual,2,0,1493.0,115.0,5.0,1490000
KIA SELTOS,KIA,Ahmedabad,2022,30261,Petrol,Manual,1,0,1497.0,115.0,5.0,1310000
Hyundai i10,Hyundai,Ahmedabad,2013,88118,Petrol,Manual,1,0,1086.0,69.0,5.0,290000
Hyundai Grand i10,Hyundai,Ahmedabad,2018,27211,Petrol,Automatic,1,0,1197.0,83.0,5.0,565000
Honda City,Honda,Ahmedabad,2022,12495,Petrol,Manual,1,0,1498.0,121.0,5.0,1236000
Maruti New Wagon-R,Maruti,Ahmedabad,2019,24709,Petrol,Manual,2,0,1197.0,83.0,5.0,478000
Renault Kwid,Renault,Ahmedabad,2017,33755,Petrol,Automatic,3,0,999.0,68.0,5.0,308000
Maruti Ciaz,Maruti,Ahmedabad,2020,40753,Petrol,Manual,1,0,1462.0,105.0,5.0,851000
Tata Tiago,Tata,Ahmedabad,2021,16936,Petrol,Automatic,1,0,1199.0,86.0,5.0,647000
Hyundai Elite i20,Hyundai,Ahmedabad,2015,118503,CNG,Manual,1,0,1197.0,83.0,5.0,498000
Maruti S PRESSO,Maruti,Ahmedabad,2021,63516,Petrol,Manual,1,0,998.0,68.0,5.0,431000
Hyundai Creta,Hyundai,Ahmedabad,2021,15747,Petrol,Automatic,1,0,1497.0,115.0,5.0,1549000
Honda City,Honda,Ahmedabad,2018,68533,Petrol,Automatic,1,0,1497.0,119.0,5.0,827000
Hyundai Grand i10,Hyundai,Ahmedabad,2015,93688,Petrol,Manual,1,0,1197.0,83.0,5.0,431000
Tata PUNCH,Tata,Ahmedabad,2022,15212,Petrol,Automatic,1,0,1199.0,86.0,5.0,832000
Maruti Celerio,Maruti,Ahmedabad,2014,40047,Petrol,Automatic,3,0,998.0,68.0,5.0,321000
Hyundai Elite i20,Hyundai,Ahmedabad,2017,88247,Diesel,Manual,1,0,1396.0,90.0,5.0,670000
Volkswagen Vento,Volkswagen,Ahmedabad,2022,55571,Petrol,Automatic,1,0,999.0,110.0,5.0,1183000
Honda Amaze,Honda,Ahmedabad,2020,68560,Petrol,Automatic,1,0,1199.0,90.0,5.0,711000
Maruti Baleno,Maruti,Ahmedabad,2021,19858,Petrol,Manual,1,0,1197.0,83.0,5.0,721000
Maruti Alto,Maruti,Ahmedabad,2021,33626,Petrol,Manual,1,0,796.0,48.0,5.0,378000
Tata ALTROZ,Tata,Ahmedabad,2020,64138,Diesel,Manual,2,0,1497.0,90.0,5.0,712000
Honda Amaze,Honda,Ahmedabad,2022,20667,Petrol,Manual,1,0,1199.0,90.0,5.0,747000
Hyundai i10,Hyundai,Ahmedabad,2012,65967,Petrol,Manual,1,0,1086.0,69.0,5.0,256000
Hyundai Grand i10,Hyundai,Ahmedabad,2017,112367,Petrol,Manual,1,0,1197.0,83.0,5.0,457000
Volkswagen Polo,Volkswagen,Ahmedabad,2021,23425,Petrol,Manual,2,0,999.0,76.0,5.0,597000
Maruti Wagon R 1.0,Maruti,Ahmedabad,2012,83474,Petrol,Manual,1,0,998.0,68.0,5.0,285000
Tata NEXON,Tata,Ahmedabad,2021,57004,Diesel,Manual,1,0,1497.0,110.0,5.0,999000
Maruti XL6,Maruti,Ahmedabad,2021,20079,Petrol,Manual,1,0,1462.0,105.0,6.0,981000
Tata NEXON,Tata,Ahmedabad,2020,14426,Petrol,Manual,1,0,1199.0,120.0,5.0,690000
Maruti Swift,Maruti,Ahmedabad,2020,45992,Petrol,Automatic,1,0,1197.0,83.0,5.0,692000
Skoda SLAVIA,Skoda,Ahmedabad,2022,32848,Petrol,Automatic,2,0,999.0,115.0,5.0,1300000
Hyundai Xcent,Hyundai,Ahmedabad,2016,81517,Petrol,Manual,1,0,1197.0,83.0,5.0,474000
Tata NEXON,Tata,Ahmedabad,2018,33893,Petrol,Manual,1,0,1198.0,110.0,5.0,675000
Ford Ecosport,Ford,Ahmedabad,2018,117655,Diesel,Manual,1,0,1498.0,101.0,5.0,692000
Tata PUNCH,Tata,Ahmedabad,2022,25659,Petrol,Manual,1,0,1199.0,86.0,5.0,685000
Maruti Baleno,Maruti,Ahmedabad,2016,59200,Petrol,Manual,1,0,1197.0,84.0,5.0,495000
Toyota URBAN CRUISER,Toyota,Ahmedabad,2021,32375,Petrol,Automatic,1,0,1462.0,105.0,5.0,940000
Hyundai Grand i10,Hyundai,Ahmedabad,2015,46203,Petrol,Manual,1,0,1197.0,83.0,5.0,444000
Hyundai Creta,Hyundai,Ahmedabad,2021,51190,Petrol,Automatic,1,0,1353.0,140.0,5.0,1330600
Hyundai GRAND I10 NIOS,Hyundai,Ahmedabad,2022,18916,Petrol,Automatic,1,0,1197.0,83.0,5.0,734000
Hyundai Elite i20,Hyundai,Ahmedabad,2014,86390,Petrol,Manual,2,0,1197.0,83.0,5.0,457000
Mahindra XUV500,Mahindra,Ahmedabad,2020,32491,Diesel,Manual,1,0,2179.0,155.0,7.0,1134000
Hyundai Grand i10,Hyundai,Ahmedabad,2017,91275,CNG,Manual,1,0,1197.0,83.0,5.0,540000
Maruti Ciaz,Maruti,Ahmedabad,2017,73948,Petrol,Manual,2,0,1373.0,92.0,5.0,619000
Maruti Swift,Maruti,Ahmedabad,2017,31250,Petrol,Manual,1,0,1197.0,84.0,5.0,518000
Hyundai Creta,Hyundai,Ahmedabad,2021,23186,Petrol,Manual,1,0,1497.0,115.0,5.0,1217000
Maruti Swift Dzire,Maruti,Ahmedabad,2013,70348,Petrol,Manual,1,0,1197.0,87.0,5.0,394000
Hyundai Creta,Hyundai,Ahmedabad,2018,87533,Diesel,Manual,1,0,1396.0,90.0,5.0,1048000
Maruti Ciaz,Maruti,Ahmedabad,2019,86706,Petrol,Automatic,1,0,1462.0,105.0,5.0,750000
Hyundai NEW I20,Hyundai,Ahmedabad,2023,8123,Petrol,Automatic,1,0,1197.0,88.0,5.0,1079000
Maruti S PRESSO,Maruti,Ahmedabad,2022,28393,Petrol,Manual,1,0,998.0,67.0,5.0,484000
Tata NEXON,Tata,Ahmedabad,2023,3608,Petrol,Automatic,1,0,1199.0,120.0,5.0,1104000
Maruti S PRESSO,Maruti,Ahmedabad,2022,17426,Petrol,Manual,1,0,998.0,68.0,5.0,505000
Hyundai Grand i10,Hyundai,Ahmedabad,2017,90859,Petrol,Manual,1,0,1197.0,83.0,5.0,446000
Honda Amaze,Honda,Ahmedabad,2018,86432,Petrol,Manual,2,0,1199.0,90.0,5.0,556000
Maruti IGNIS,Maruti,Ahmedabad,2017,30087,Petrol,Automatic,1,0,1197.0,83.0,5.0,497000
Maruti Swift,Maruti,Ahmedabad,2018,91825,Petrol,Manual,1,0,1197.0,83.0,5.0,459400
Hyundai Grand i10,Hyundai,Ahmedabad,2015,69295,Petrol,Automatic,2,0,1197.0,83.0,5.0,453000
Hyundai Grand i10,Hyundai,Ahmedabad,2015,36355,Petrol,Manual,1,0,1197.0,83.0,5.0,430000
Maruti Swift,Maruti,Ahmedabad,2014,95421,Petrol,Manual,1,0,1197.0,87.0,5.0,391000
Maruti Dzire,Maruti,Ahmedabad,2022,9005,Petrol,Manual,1,0,1197.0,90.0,5.0,725000
Mahindra Thar,Mahindra,Ahmedabad,2021,43189,Diesel,Manual,1,0,2184.0,132.0,4.0,1189000
Maruti Swift,Maruti,Ahmedabad,2014,62208,Petrol,Manual,2,0,1197.0,87.0,5.0,357000
Maruti Dzire,Maruti,Ahmedabad,2021,25625,Petrol,Manual,1,0,1197.0,90.0,5.0,620000
Hyundai Elite i20,Hyundai,Ahmedabad,2017,81074,Petrol,Manual,1,0,1197.0,83.0,5.0,589000
Maruti Wagon R 1.0,Maruti,Ahmedabad,2018,30552,Petrol,Manual,1,0,998.0,68.0,5.0,388000
Tata NEXON,Tata,Ahmedabad,2022,26493,Diesel,Manual,1,0,1497.0,110.0,5.0,1207000
Maruti Swift,Maruti,Ahmedabad,2021,53635,Petrol,Manual,1,0,1197.0,90.0,5.0,648550
Maruti Baleno,Maruti,Ahmedabad,2019,19224,Petrol,Manual,1,0,1197.0,84.0,5.0,617400
Tata Tiago,Tata,Ahmedabad,2023,11522,CNG,Manual,1,0,1199.0,73.0,5.0,658000
Hyundai Creta,Hyundai,Ahmedabad,2021,50859,Diesel,Automatic,1,0,1493.0,115.0,5.0,1544000
Jeep Compass,Jeep,Ahmedabad,2019,54486,Diesel,Manual,2,0,1956.0,173.0,5.0,1121150
Honda Jazz,Honda,Ahmedabad,2015,103078,Petrol,Manual,3,0,1199.0,90.0,5.0,319000
Maruti Baleno,Maruti,Ahmedabad,2016,67354,Petrol,Manual,1,0,1197.0,84.0,5.0,486000
Tata Harrier,Tata,Ahmedabad,2019,120764,Diesel,Manual,1,0,1956.0,140.0,5.0,1166000
Hyundai Elite i20,Hyundai,Ahmedabad,2018,81527,Diesel,Manual,1,0,1396.0,90.0,5.0,722000
Maruti BREZZA,Maruti,Ahmedabad,2022,13425,Petrol,Manual,1,0,1462.0,103.0,5.0,1051000
Maruti Ciaz,Maruti,Ahmedabad,2016,54635,Petrol,Manual,1,0,1373.0,92.0,5.0,567000
Maruti Baleno,Maruti,Ahmedabad,2017,60499,Petrol,Manual,1,0,1197.0,84.0,5.0,522000
Hyundai Eon,Hyundai,Ahmedabad,2017,99853,Petrol,Manual,1,0,814.0,56.0,5.0,254000
Ford Ecosport,Ford,Ahmedabad,2016,88561,Diesel,Manual,2,0,1498.0,101.0,5.0,571000
Honda Brio,Honda,Ahmedabad,2014,34445,Petrol,Manual,1,0,1198.0,88.0,5.0,365000
Maruti Alto 800,Maruti,Ahmedabad,2017,34176,Petrol,Manual,1,0,796.0,48.0,5.0,298000
Maruti IGNIS,Maruti,Ahmedabad,2017,92348,Petrol,Manual,2,0,1197.0,83.0,5.0,373000
Maruti Ciaz,Maruti,Ahmedabad,2020,41619,Petrol,Automatic,1,0,1462.0,105.0,5.0,765000
KIA SONET,KIA,Ahmedabad,2020,47569,Diesel,Automatic,2,0,1493.0,115.0,5.0,987000
Hyundai Eon,Hyundai,Ahmedabad,2016,47883,Petrol,Manual,1,0,814.0,56.0,5.0,281000
Hyundai Creta,Hyundai,Ahmedabad,2015,68377,Petrol,Manual,1,0,1591.0,123.0,5.0,691000
Nissan MAGNITE,Nissan,Ahmedabad,2021,67103,Petrol,Manual,1,0,999.0,72.0,5.0,512000
Maruti Swift,Maruti,Ahmedabad,2018,91586,CNG,Manual,2,0,1197.0,83.0,5.0,524400
Hyundai Elite i20,Hyundai,Ahmedabad,2016,41771,Petrol,Manual,1,0,1197.0,83.0,5.0,541000
Skoda Rapid,Skoda,Ahmedabad,2015,69545,Diesel,Automatic,1,0,1498.0,105.0,5.0,559000
Honda City,Honda,Ahmedabad,2016,79508,Petrol,Manual,1,0,1497.0,119.0,5.0,532000
Tata TIGOR,Tata,Ahmedabad,2020,55845,Petrol,Manual,1,0,1199.0,85.0,5.0,569000
Hyundai Elite i20,Hyundai,Ahmedabad,2018,96316,Petrol,Manual,1,0,1197.0,83.0,5.0,558000
Hyundai Grand i10,Hyundai,Ahmedabad,2018,36720,Petrol,Automatic,2,0,1197.0,83.0,5.0,479000
Maruti Vitara Brezza,Maruti,Ahmedabad,2020,28829,Petrol,Manual,1,0,1462.0,105.0,5.0,763000
Volkswagen Ameo,Volkswagen,Ahmedabad,2017,102204,Diesel,Manual,1,0,1498.0,110.0,5.0,486000
Hyundai Elite i20,Hyundai,Ahmedabad,2018,96799,CNG,Manual,1,0,1197.0,83.0,5.0,648000
Maruti Wagon R 1.0,Maruti,Ahmedabad,2016,58428,CNG,Manual,1,0,998.0,68.0,5.0,397000
Hyundai Eon,Hyundai,Ahmedabad,2017,17875,Petrol,Manual,1,0,814.0,56.0,5.0,328000
Maruti Ertiga,Maruti,Ahmedabad,2017,78609,Petrol,Manual,1,0,1373.0,92.0,7.0,690000
Honda City,Honda,Ahmedabad,2022,7308,Petrol,Manual,1,0,1498.0,121.0,5.0,955000
