Name,Automaker,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine (CC),Power (bhp),Seats,Price
Hyundai Grand i10,Hyundai,Bangalore,2016,82571,Petrol,Manual,3,0,1197,83,5.0,372000
Hyundai ALCAZAR,Hyundai,Bangalore,2021,12485,Petrol,Automatic,1,0,1999,159,6.0,1710000
Hyundai Grand i10,Hyundai,Bangalore,2018,117675,Petrol,Manual,1,0,1197,83,5.0,496000
Maruti Baleno,Maruti,Bangalore,2016,47679,Petrol,Manual,2,0,1197,84,5.0,607000
Maruti Zen Estilo,Maruti,Bangalore,2011,69568,Petrol,Manual,2,0,998,68,5.0,219000
Maruti Swift,Maruti,Bangalore,2015,66341,Petrol,Manual,2,0,1197,84,5.0,538000
Maruti Celerio,Maruti,Bangalore,2021,22245,Petrol,Manual,1,0,998,67,5.0,578000
Hyundai Grand i10,Hyundai,Bangalore,2017,40581,Petrol,Manual,3,0,1197,83,5.0,485000
Hyundai Elite i20,Hyundai,Bangalore,2016,55009,Petrol,Manual,2,0,1197,83,5.0,540000
Hyundai i10,Hyundai,Bangalore,2013,78126,Petrol,Automatic,3,0,1197,80,5.0,302000
Ford Ecosport,Ford,Bangalore,2013,68381,Diesel,Manual,1,0,1498,91,5.0,589000
Hyundai Verna,Hyundai,Bangalore,2018,117994,Diesel,Manual,2,0,1582,128,5.0,730200
Maruti Swift,Maruti,Bangalore,2021,10637,Petrol,Manual,2,0,1197,90,5.0,693000
Skoda Rapid,Skoda,Bangalore,2017,62834,Diesel,Automatic,1,0,1498,110,5.0,882000
Maruti Alto K10,Maruti,Bangalore,2011,109991,Petrol,Manual,2,0,998,68,5.0,201000
Tata NEXON,Tata,Bangalore,2020,59046,Petrol,Automatic,1,0,1199,120,5.0,1047000
Hyundai Creta,Hyundai,Bangalore,2015,106215,Diesel,Automatic,1,0,1582,128,5.0,835000
Hyundai VENUE,Hyundai,Bangalore,2021,17981,Petrol,Manual,1,0,998,120,5.0,1060000
Maruti Ertiga,Maruti,Bangalore,2013,88908,Petrol,Manual,1,0,1373,95,7.0,605000
Maruti Alto K10,Maruti,Bangalore,2023,8882,Petrol,Manual,1,0,998,67,5.0,515000
Renault Duster,Renault,Bangalore,2019,69084,Diesel,Automatic,1,0,1461,110,5.0,891700
Honda Jazz,Honda,Bangalore,2015,48627,Petrol,Automatic,1,0,1199,90,5.0,565000
Hyundai i10,Hyundai,Bangalore,2011,43583,Petrol,Manual,1,0,1197,80,5.0,269000
Mahindra TUV300,Mahindra,Bangalore,2016,98798,Diesel,Manual,2,0,1493,84,7.0,633000
Tata ALTROZ,Tata,Bangalore,2020,34901,Petrol,Manual,1,0,1199,86,5.0,734000
Jeep Compass,Jeep,Bangalore,2017,69429,Petrol,Automatic,2,0,1368,163,5.0,1269000
Maruti Swift Dzire,Maruti,Bangalore,2013,59700,Petrol,Manual,3,0,1197,87,5.0,431000
Honda WR-V,Honda,Bangalore,2020,74928,Petrol,Manual,1,0,1199,90,5.0,806000
Maruti Baleno,Maruti,Bangalore,2022,9254,Petrol,Manual,1,0,1197,90,5.0,763000
Renault Kwid,Renault,Bangalore,2020,38494,Petrol,Automatic,1,0,999,68,5.0,505000
Mahindra XUV500,Mahindra,Bangalore,2015,75492,Diesel,Manual,2,0,2179,140,7.0,911000
Renault Kwid,Renault,Bangalore,2021,3748,Petrol,Manual,1,0,999,68,5.0,484000
Hyundai VENUE,Hyundai,Bangalore,2022,21422,Petrol,Manual,1,0,998,120,5.0,1150000
Hyundai i20,Hyundai,Bangalore,2014,102555,Diesel,Manual,1,0,1396,90,5.0,432000
Maruti Celerio X,Maruti,Bangalore,2019,27215,Petrol,Automatic,2,0,998,68,5.0,505000
Jeep Compass,Jeep,Bangalore,2018,42770,Petrol,Automatic,2,0,1368,163,5.0,1453000
Jeep Compass,Jeep,Bangalore,2019,92908,Diesel,Manual,1,0,1956,173,5.0,1460800
Maruti Wagon R 1.0,Maruti,Bangalore,2015,110669,Petrol,Manual,1,0,998,68,5.0,332000
Maruti Celerio,Maruti,Bangalore,2018,41806,Petrol,Manual,1,0,998,68,5.0,470000
Hyundai Verna,Hyundai,Bangalore,2018,60087,Petrol,Manual,2,0,1591,123,5.0,797000
Honda Jazz,Honda,Bangalore,2012,35444,Petrol,Manual,1,0,1198,90,5.0,367000
KIA SONET,KIA,Bangalore,2022,14811,Petrol,Manual,1,0,1197,83,5.0,970000
Hyundai Santro Xing,Hyundai,Bangalore,2011,55224,Petrol,Manual,1,0,1086,63,5.0,245000
Hyundai i10,Hyundai,Bangalore,2016,48427,Petrol,Manual,1,0,1086,69,5.0,386000
Maruti New Wagon-R,Maruti,Bangalore,2019,67526,Petrol,Automatic,1,0,998,68,5.0,523000
Maruti Vitara Brezza,Maruti,Bangalore,2016,91544,Diesel,Manual,1,0,1248,90,5.0,754000
Hyundai Creta,Hyundai,Bangalore,2020,32794,Petrol,Automatic,1,0,1353,140,5.0,1515000
Maruti Wagon R 1.0,Maruti,Bangalore,2011,34408,Petrol,Manual,2,0,998,68,5.0,271000
Maruti Swift Dzire,Maruti,Bangalore,2014,100458,Petrol,Manual,3,0,1197,87,5.0,417000
Ford Ecosport,Ford,Bangalore,2017,44639,Diesel,Manual,1,0,1498,101,5.0,764000
Renault Kwid,Renault,Bangalore,2020,11713,Petrol,Automatic,2,0,999,68,5.0,486000
Honda City,Honda,Bangalore,2020,36093,Petrol,Automatic,2,0,1498,121,5.0,1214000
Hyundai Eon,Hyundai,Bangalore,2013,87007,Petrol,Manual,1,0,814,56,5.0,238600
Hyundai Elite i20,Hyundai,Bangalore,2016,76454,Diesel,Manual,3,0,1396,90,5.0,646700
Hyundai GRAND I10 NIOS,Hyundai,Bangalore,2019,18462,Petrol,Automatic,1,0,1197,83,5.0,698000
Mahindra XUV300,Mahindra,Bangalore,2020,19881,Petrol,Manual,1,0,1197,110,5.0,803000
Maruti Wagon R Stingray,Maruti,Bangalore,2013,97830,Petrol,Manual,2,0,998,68,5.0,303000
Maruti Ciaz,Maruti,Bangalore,2015,25381,Petrol,Manual,1,0,1373,92,5.0,639000
Mahindra XUV500,Mahindra,Bangalore,2018,60820,Diesel,Automatic,1,0,2179,155,7.0,1521000
Maruti Celerio,Maruti,Bangalore,2014,96979,Petrol,Manual,2,0,998,68,5.0,323000
Maruti Swift Dzire,Maruti,Bangalore,2013,106215,Petrol,Manual,2,0,1197,87,5.0,423000
Maruti Alto K10,Maruti,Bangalore,2014,99832,Petrol,Manual,2,0,998,68,5.0,255000
Tata Tiago,Tata,Bangalore,2020,23692,Petrol,Manual,1,0,1199,86,5.0,625000
Mahindra XUV300,Mahindra,Bangalore,2022,14205,Petrol,Automatic,1,0,1197,110,5.0,998000
Tata Zest,Tata,Bangalore,2016,80078,Petrol,Manual,1,0,1193,90,5.0,454000
Hyundai Verna,Hyundai,Bangalore,2019,49820,Petrol,Automatic,1,0,1591,123,5.0,1045000
Honda City,Honda,Bangalore,2013,103965,Petrol,Manual,2,0,1497,118,5.0,479800
Maruti IGNIS,Maruti,Bangalore,2017,68890,Petrol,Automatic,1,0,1197,83,5.0,553000
Renault Kwid,Renault,Bangalore,2017,48581,Petrol,Manual,3,0,799,54,5.0,310000
Honda Amaze,Honda,Bangalore,2014,109589,Petrol,Manual,2,0,1198,88,5.0,377000
Maruti Ciaz,Maruti,Bangalore,2020,52878,Petrol,Manual,2,0,1462,105,5.0,800000
Mahindra XUV500,Mahindra,Bangalore,2018,82113,Diesel,Automatic,1,0,2179,155,7.0,1169000
Jeep Compass,Jeep,Bangalore,2018,63398,Diesel,Manual,1,0,1956,173,5.0,1427000
Maruti Swift,Maruti,Bangalore,2014,56168,Petrol,Manual,1,0,1197,84,5.0,516000
Renault Kwid,Renault,Bangalore,2020,18336,Petrol,Automatic,1,0,999,68,5.0,484000
Tata Tiago,Tata,Bangalore,2017,28606,Petrol,Manual,1,0,1199,85,5.0,455000
Renault Kwid,Renault,Bangalore,2017,45079,Petrol,Manual,1,0,999,68,5.0,345000
Maruti Wagon R 1.0,Maruti,Bangalore,2011,79484,Petrol,Manual,1,0,998,68,5.0,267400
Maruti Swift,Maruti,Bangalore,2018,57341,Petrol,Automatic,1,0,1197,83,5.0,620000
Hyundai Verna,Hyundai,Bangalore,2018,44659,Petrol,Manual,2,0,1591,123,5.0,834000
Hyundai NEW I20,Hyundai,Bangalore,2022,12885,Petrol,Automatic,1,0,1197,88,5.0,1103000
Maruti Swift,Maruti,Bangalore,2022,31459,Petrol,Automatic,1,0,1197,90,5.0,851000
Maruti Baleno,Maruti,Bangalore,2022,34474,Petrol,Manual,1,0,1197,90,5.0,790000
Hyundai i20,Hyundai,Bangalore,2011,65841,Petrol,Manual,2,0,1197,80,5.0,312000
Hyundai i10,Hyundai,Bangalore,2011,91035,Petrol,Manual,1,0,1197,80,5.0,260000
Ford Ecosport,Ford,Bangalore,2016,50785,Petrol,Automatic,1,0,1499,112,5.0,704000
Hyundai i20,Hyundai,Bangalore,2012,83337,Diesel,Manual,3,0,1396,90,5.0,369000
Honda City,Honda,Bangalore,2012,110307,Petrol,Automatic,1,0,1497,118,5.0,406200
Hyundai VENUE,Hyundai,Bangalore,2019,44309,Petrol,Automatic,1,0,998,120,5.0,964000
Ford Ecosport,Ford,Bangalore,2016,77820,Petrol,Manual,1,0,1499,112,5.0,607700
Renault TRIBER,Renault,Bangalore,2020,41840,Petrol,Manual,1,0,999,72,7.0,611000
Renault Kwid,Renault,Bangalore,2017,33582,Petrol,Manual,1,0,799,54,5.0,354000
Renault Kwid,Renault,Bangalore,2019,24330,Petrol,Manual,2,0,999,68,5.0,456000
Hyundai Creta,Hyundai,Bangalore,2018,40746,Diesel,Manual,1,0,1582,128,5.0,1239000
Honda City,Honda,Bangalore,2018,85702,Petrol,Manual,2,0,1497,119,5.0,835000
Renault Kwid,Renault,Bangalore,2021,41535,Petrol,Manual,1,0,999,68,5.0,462000
Skoda KUSHAQ,Skoda,Bangalore,2021,38566,Petrol,Manual,1,0,1498,150,5.0,1483000
Renault Duster,Renault,Bangalore,2017,61457,Petrol,Automatic,1,0,1498,106,5.0,672000
Maruti Celerio,Maruti,Bangalore,2021,45807,Petrol,Automatic,1,0,998,67,5.0,671000
Mahindra XUV300,Mahindra,Bangalore,2022,11682,Petrol,Automatic,2,0,1197,110,5.0,1225000
Hyundai Creta,Hyundai,Bangalore,2019,48476,Petrol,Manual,2,0,1591,123,5.0,1118000
Hyundai Elite i20,Hyundai,Bangalore,2016,36748,Petrol,Manual,1,0,1197,83,5.0,638000
Maruti Celerio X,Maruti,Bangalore,2018,39995,Petrol,Manual,3,0,998,68,5.0,381000
Hyundai GRAND I10 NIOS,Hyundai,Bangalore,2019,36365,Petrol,Automatic,2,0,1197,83,5.0,663000
Renault TRIBER,Renault,Bangalore,2019,50945,Petrol,Manual,2,0,999,72,7.0,581000
Hyundai AURA,Hyundai,Bangalore,2020,41269,Petrol,Manual,1,0,1197,83,5.0,712000
Hyundai AURA,Hyundai,Bangalore,2020,74849,Petrol,Automatic,1,0,1197,83,5.0,653000
Maruti Dzire,Maruti,Bangalore,2019,28533,Petrol,Automatic,2,0,1197,83,5.0,717800
Hyundai Creta,Hyundai,Bangalore,2017,80561,Petrol,Automatic,2,0,1591,123,5.0,903000
Maruti Ertiga,Maruti,Bangalore,2012,106213,Diesel,Manual,1,0,1248,90,7.0,607000
MG HECTOR PLUS,MG,Bangalore,2021,31138,Petrol,Automatic,1,0,1451,143,6.0,1698000
Hyundai Creta,Hyundai,Bangalore,2017,52427,Petrol,Manual,3,0,1591,123,5.0,903000
Maruti Wagon R 1.0,Maruti,Bangalore,2015,49078,Petrol,Manual,2,0,998,68,5.0,356000
Hyundai i20,Hyundai,Bangalore,2011,52325,Petrol,Manual,2,0,1197,80,5.0,327000
Datsun Redi Go,Datsun,Bangalore,2020,16537,Petrol,Automatic,2,0,999,68,5.0,440000
Tata Tiago,Tata,Bangalore,2021,26041,Petrol,Manual,1,0,1199,86,5.0,633000
Renault Kwid,Renault,Bangalore,2018,90363,Petrol,Automatic,1,0,999,68,5.0,356000
Maruti Ertiga,Maruti,Bangalore,2015,46440,Petrol,Manual,1,0,1373,95,7.0,718000
Maruti Celerio,Maruti,Bangalore,2016,46240,Petrol,Manual,1,0,998,68,5.0,448000
Hyundai i20,Hyundai,Bangalore,2011,111350,Petrol,Manual,2,0,1197,80,5.0,299000
Maruti New Wagon-R,Maruti,Bangalore,2023,2896,Petrol,Manual,1,0,1197,90,5.0,693000
Maruti Swift Dzire,Maruti,Bangalore,2014,122178,Petrol,Manual,2,0,1197,87,5.0,451000
Maruti Celerio,Maruti,Bangalore,2019,28904,Petrol,Manual,1,0,998,68,5.0,482000
Hyundai Creta,Hyundai,Bangalore,2017,55620,Petrol,Automatic,1,0,1591,123,5.0,991000
Honda Jazz,Honda,Bangalore,2017,68331,Petrol,Automatic,3,0,1199,90,5.0,529000
Maruti Swift,Maruti,Bangalore,2014,95421,Petrol,Manual,1,0,1197,87,5.0,420000
Hyundai Verna,Hyundai,Bangalore,2018,15912,Petrol,Manual,1,0,1591,123,5.0,913000
Maruti Wagon R 1.0,Maruti,Bangalore,2011,38782,Petrol,Manual,3,0,998,68,5.0,266350
Tata NEXON,Tata,Bangalore,2020,67069,Petrol,Manual,1,0,1199,120,5.0,834550
Hyundai Elite i20,Hyundai,Bangalore,2016,36174,Petrol,Manual,1,0,1197,83,5.0,690000
Honda City,Honda,Bangalore,2019,55227,Petrol,Manual,1,0,1497,119,5.0,919000
Honda Amaze,Honda,Bangalore,2023,10391,Petrol,Automatic,1,0,1199,90,5.0,949000
Honda WR-V,Honda,Bangalore,2018,22231,Petrol,Manual,2,0,1199,90,5.0,715000
Hyundai AURA,Hyundai,Bangalore,2020,39864,Petrol,Manual,1,0,998,100,5.0,739800
Skoda Rapid,Skoda,Bangalore,2017,94742,Diesel,Automatic,1,0,1498,110,5.0,843000
Datsun Redi Go,Datsun,Bangalore,2018,42955,Petrol,Manual,1,0,999,68,5.0,303000
Maruti Swift Dzire,Maruti,Bangalore,2014,61511,Petrol,Manual,3,0,1197,87,5.0,421000
Mahindra XUV500,Mahindra,Bangalore,2020,59594,Diesel,Automatic,1,0,2179,155,7.0,1584000
Maruti IGNIS,Maruti,Bangalore,2021,31951,Petrol,Automatic,1,0,1197,83,5.0,646000
Maruti Celerio,Maruti,Bangalore,2018,19171,Petrol,Manual,2,0,998,68,5.0,463000
MG HECTOR PLUS,MG,Bangalore,2022,15431,Diesel,Manual,1,0,1956,170,7.0,2080000
Honda Amaze,Honda,Bangalore,2019,49663,Diesel,Automatic,2,0,1498,80,5.0,750000
Maruti Alto 800,Maruti,Bangalore,2015,85107,Petrol,Manual,1,0,796,48,5.0,271000
Hyundai i20 Active,Hyundai,Bangalore,2017,69694,Petrol,Manual,1,0,1197,83,5.0,649000
Hyundai Creta,Hyundai,Bangalore,2017,61235,Petrol,Manual,2,0,1591,123,5.0,903000
Maruti Celerio,Maruti,Bangalore,2014,14522,Petrol,Automatic,2,0,998,68,5.0,377000
Maruti Swift,Maruti,Bangalore,2017,77191,Petrol,Manual,2,0,1197,84,5.0,526000
Maruti Swift,Maruti,Bangalore,2014,71516,Petrol,Manual,1,0,1197,87,5.0,478000
Hyundai Eon,Hyundai,Bangalore,2015,22557,Petrol,Manual,2,0,814,56,5.0,302000
Mahindra XUV500,Mahindra,Bangalore,2014,94593,Diesel,Manual,1,0,2179,140,7.0,781000
Hyundai ALCAZAR,Hyundai,Bangalore,2021,24546,Diesel,Automatic,1,0,1493,115,6.0,1898000
Mahindra XUV500,Mahindra,Bangalore,2018,36626,Diesel,Automatic,1,0,2179,155,7.0,1643000
Hyundai Grand i10,Hyundai,Bangalore,2015,23523,Petrol,Manual,1,0,1197,83,5.0,447300
Hyundai Creta,Hyundai,Bangalore,2017,55852,Petrol,Manual,1,0,1591,123,5.0,854000
Hyundai i20,Hyundai,Bangalore,2012,102029,Diesel,Manual,1,0,1396,90,5.0,400000
Datsun Go,Datsun,Bangalore,2019,70260,Petrol,Automatic,1,0,1198,78,5.0,431000
Maruti Baleno,Maruti,Bangalore,2019,36932,Petrol,Manual,1,0,1197,84,5.0,727000
Hyundai i10,Hyundai,Bangalore,2014,82502,Petrol,Manual,3,0,1086,69,5.0,294500
Skoda KUSHAQ,Skoda,Bangalore,2021,17310,Petrol,Automatic,2,0,999,115,5.0,1366000
Mahindra XUV500,Mahindra,Bangalore,2014,119125,Diesel,Manual,3,0,2179,140,7.0,733000
Hyundai Verna,Hyundai,Bangalore,2018,55600,Petrol,Manual,2,0,1591,123,5.0,829000
Renault Duster,Renault,Bangalore,2019,47106,Diesel,Automatic,1,0,1461,110,5.0,941200
Maruti Swift Dzire,Maruti,Bangalore,2012,36201,Petrol,Manual,1,0,1197,87,5.0,515000
Hyundai ALCAZAR,Hyundai,Bangalore,2022,11009,Petrol,Automatic,1,0,1999,159,7.0,1889000
Toyota Etios,Toyota,Bangalore,2011,100303,Petrol,Manual,1,0,1496,90,5.0,321000
Hyundai i20,Hyundai,Bangalore,2013,66176,Petrol,Manual,2,0,1197,84,5.0,417000
Maruti Swift Dzire,Maruti,Bangalore,2013,98155,Petrol,Manual,1,0,1197,87,5.0,437000
Honda Jazz,Honda,Bangalore,2020,43340,Petrol,Manual,1,0,1199,90,5.0,850000
Hyundai Creta,Hyundai,Bangalore,2016,69273,Petrol,Manual,2,0,1591,123,5.0,853000
Hyundai Grand i10,Hyundai,Bangalore,2016,27464,Petrol,Manual,1,0,1197,83,5.0,514000
Hyundai VENUE,Hyundai,Bangalore,2019,43922,Petrol,Automatic,2,0,998,120,5.0,900000
Honda Jazz,Honda,Bangalore,2017,55531,Petrol,Manual,1,0,1199,90,5.0,581000
Honda Brio,Honda,Bangalore,2014,73789,Petrol,Manual,1,0,1198,88,5.0,356000
Maruti Ciaz,Maruti,Bangalore,2016,96520,Petrol,Automatic,2,0,1373,92,5.0,578000
Renault Kwid,Renault,Bangalore,2021,26104,Petrol,Manual,2,0,799,54,5.0,436000
Honda Brio,Honda,Bangalore,2012,143991,Petrol,Manual,1,0,1198,88,5.0,285000
Maruti Celerio,Maruti,Bangalore,2018,93813,Petrol,Manual,1,0,998,68,5.0,447000
Honda Amaze,Honda,Bangalore,2016,43434,Petrol,Manual,2,0,1198,88,5.0,513000
Volkswagen Vento,Volkswagen,Bangalore,2016,88166,Petrol,Automatic,2,0,1197,105,5.0,648000
Maruti Ritz,Maruti,Bangalore,2013,75497,Petrol,Manual,2,0,1197,85,5.0,356000
Honda City,Honda,Bangalore,2020,30951,Petrol,Manual,1,0,1497,119,5.0,1088000
Hyundai Creta,Hyundai,Bangalore,2017,68811,Petrol,Manual,2,0,1591,123,5.0,944000
KIA SONET,KIA,Bangalore,2022,18623,Diesel,Automatic,1,0,1493,115,5.0,1411000
Renault Kwid,Renault,Bangalore,2018,52734,Petrol,Automatic,1,0,999,68,5.0,392000
Maruti Swift Dzire,Maruti,Bangalore,2012,110904,Diesel,Manual,2,0,1248,75,5.0,426000
Hyundai VENUE,Hyundai,Bangalore,2023,6278,Petrol,Manual,1,0,998,120,5.0,1218000
Skoda Rapid,Skoda,Bangalore,2021,50295,Petrol,Automatic,1,0,999,110,5.0,1072800
Maruti Celerio,Maruti,Bangalore,2018,69515,Petrol,Manual,1,0,998,68,5.0,435000
Hyundai Elite i20,Hyundai,Bangalore,2017,43170,Petrol,Manual,1,0,1197,83,5.0,713000
Tata NEXON,Tata,Bangalore,2023,16129,Petrol,Manual,1,0,1199,120,5.0,912000
KIA CARENS,KIA,Bangalore,2022,11437,Petrol,Manual,1,0,1353,140,7.0,1690000
Honda City,Honda,Bangalore,2012,57296,Petrol,Manual,2,0,1497,118,5.0,419000
Renault Duster,Renault,Bangalore,2018,31875,Petrol,Automatic,2,0,1498,106,5.0,717000
Nissan Micra Active,Nissan,Bangalore,2018,33048,Petrol,Manual,3,0,1198,68,5.0,403000
Hyundai Grand i10,Hyundai,Bangalore,2018,103142,Petrol,Manual,2,0,1197,83,5.0,465000
Hyundai Grand i10,Hyundai,Bangalore,2016,65458,Petrol,Manual,1,0,1197,83,5.0,506000
KIA CARENS,KIA,Bangalore,2022,15145,Petrol,Manual,1,0,1353,140,7.0,1747000
Honda City,Honda,Bangalore,2011,68165,Petrol,Manual,3,0,1497,118,5.0,347000
Tata NEXON,Tata,Bangalore,2020,40443,Petrol,Automatic,1,0,1198,110,5.0,890000
Maruti Swift,Maruti,Bangalore,2016,65555,Petrol,Manual,1,0,1197,84,5.0,579000
Maruti S PRESSO,Maruti,Bangalore,2019,35153,Petrol,Manual,2,0,998,68,5.0,409000
Maruti Celerio,Maruti,Bangalore,2021,20405,Petrol,Automatic,1,0,998,67,5.0,646000
Mahindra XUV300,Mahindra,Bangalore,2019,18346,Diesel,Manual,1,0,1497,117,5.0,1135000
Maruti S PRESSO,Maruti,Bangalore,2021,34267,Petrol,Manual,2,0,998,68,5.0,458000
Hyundai Grand i10,Hyundai,Bangalore,2017,47224,Petrol,Automatic,1,0,1197,83,5.0,566000
Renault Kwid,Renault,Bangalore,2021,32862,Petrol,Manual,1,0,999,68,5.0,446000
Maruti Wagon R 1.0,Maruti,Bangalore,2015,58171,Petrol,Manual,1,0,998,68,5.0,378000
Maruti Wagon R 1.0,Maruti,Bangalore,2011,61600,Petrol,Manual,2,0,998,68,5.0,289000
Hyundai Santro Xing,Hyundai,Bangalore,2011,78152,Petrol,Manual,1,0,1086,63,5.0,248000
Mahindra XUV300,Mahindra,Bangalore,2022,11911,Petrol,Automatic,1,0,1197,110,5.0,1272000
Tata NEXON,Tata,Bangalore,2019,60079,Diesel,Automatic,2,0,1497,110,5.0,862000
Hyundai i10,Hyundai,Bangalore,2011,70441,Petrol,Manual,2,0,1086,69,5.0,262000
Hyundai Grand i10,Hyundai,Bangalore,2014,83346,Petrol,Automatic,1,0,1197,83,5.0,440000
Renault Kwid,Renault,Bangalore,2022,31621,Petrol,Manual,2,0,999,68,5.0,466000
KIA SONET,KIA,Bangalore,2022,21176,Diesel,Manual,1,0,1493,100,5.0,1280000
Hyundai Grand i10,Hyundai,Bangalore,2017,46083,Petrol,Automatic,2,0,1197,83,5.0,515000
Hyundai Grand i10,Hyundai,Bangalore,2016,15069,Petrol,Manual,1,0,1197,83,5.0,572000
Renault TRIBER,Renault,Bangalore,2019,70228,Petrol,Manual,1,0,999,72,7.0,648000
Honda Jazz,Honda,Bangalore,2016,54782,Petrol,Manual,1,0,1199,90,5.0,568000
Volkswagen Vento,Volkswagen,Bangalore,2016,72451,Petrol,Automatic,2,0,1197,105,5.0,680000
Maruti Ciaz,Maruti,Bangalore,2022,14772,Petrol,Manual,1,0,1462,105,5.0,1060000
Renault Duster,Renault,Bangalore,2014,105355,Diesel,Manual,2,0,1461,110,5.0,596000
Maruti Celerio,Maruti,Bangalore,2015,29628,Petrol,Automatic,1,0,998,68,5.0,414000
Hyundai Creta,Hyundai,Bangalore,2016,94859,Petrol,Automatic,1,0,1591,123,5.0,846000
Mahindra XUV500,Mahindra,Bangalore,2014,92368,Diesel,Manual,2,0,2179,140,7.0,771000
Hyundai Grand i10,Hyundai,Bangalore,2017,28474,Petrol,Manual,1,0,1197,83,5.0,503200
Maruti Alto K10,Maruti,Bangalore,2017,13628,Petrol,Manual,1,0,998,68,5.0,391000
Renault Kwid,Renault,Bangalore,2023,1768,Petrol,Manual,1,0,999,68,5.0,578000
Honda Jazz,Honda,Bangalore,2015,23660,Petrol,Automatic,1,0,1199,90,5.0,603000
Maruti Dzire,Maruti,Bangalore,2022,24567,Petrol,Automatic,1,0,1197,90,5.0,873000
Hyundai Verna,Hyundai,Bangalore,2017,58359,Petrol,Automatic,2,0,1591,123,5.0,767000
Hyundai Creta,Hyundai,Bangalore,2016,105587,Petrol,Manual,2,0,1591,123,5.0,803000
Honda Amaze,Honda,Bangalore,2019,41243,Petrol,Automatic,1,0,1199,90,5.0,719000
KIA SONET,KIA,Bangalore,2020,52562,Diesel,Automatic,1,0,1493,115,5.0,1170400
Honda Amaze,Honda,Bangalore,2019,54392,Diesel,Automatic,2,0,1498,80,5.0,786000
Maruti Dzire,Maruti,Bangalore,2017,77413,Diesel,Automatic,2,0,1248,75,5.0,713000
Tata NEXON,Tata,Bangalore,2022,24386,Petrol,Manual,1,0,1199,120,5.0,1168000
Renault Kwid,Renault,Bangalore,2022,13364,Petrol,Manual,1,0,999,68,5.0,550000
Honda City,Honda,Bangalore,2022,9928,Petrol,Automatic,1,0,1498,121,5.0,1476000
Renault Duster,Renault,Bangalore,2016,51829,Diesel,Manual,1,0,1461,85,5.0,759000
Honda Brio,Honda,Bangalore,2016,79289,Petrol,Manual,2,0,1198,88,5.0,388000
Renault Kwid,Renault,Bangalore,2017,70817,Petrol,Manual,1,0,999,68,5.0,339000
Hyundai Creta,Hyundai,Bangalore,2019,37657,Petrol,Automatic,1,0,1591,123,5.0,1224000
Maruti Baleno,Maruti,Bangalore,2016,27306,Petrol,Manual,1,0,1197,84,5.0,664000
Tata NEXON,Tata,Bangalore,2022,14434,Diesel,Manual,1,0,1497,110,5.0,1375000
Tata NEXON,Tata,Bangalore,2022,26350,Petrol,Automatic,1,0,1199,120,5.0,1190000
Hyundai Elite i20,Hyundai,Bangalore,2017,82689,Petrol,Manual,2,0,1197,83,5.0,657000
Hyundai Grand i10,Hyundai,Bangalore,2017,45003,Petrol,Manual,2,0,1197,83,5.0,500000
Honda City,Honda,Bangalore,2020,41750,Petrol,Automatic,1,0,1497,119,5.0,1148000
KIA SELTOS,KIA,Bangalore,2022,28064,Diesel,Automatic,2,0,1493,115,5.0,1884500
Tata NEXON,Tata,Bangalore,2020,45321,Petrol,Manual,1,0,1199,120,5.0,914000
Maruti Celerio,Maruti,Bangalore,2017,113666,Petrol,Automatic,1,0,998,68,5.0,423000
Renault Kwid,Renault,Bangalore,2017,35566,Petrol,Automatic,2,0,999,68,5.0,336000
Hyundai AURA,Hyundai,Bangalore,2020,23213,Petrol,Automatic,2,0,1197,83,5.0,673000
Hyundai Xcent,Hyundai,Bangalore,2017,55733,Petrol,Manual,1,0,1197,83,5.0,613000
Hyundai Creta,Hyundai,Bangalore,2016,60817,Petrol,Manual,1,0,1591,123,5.0,932000
Tata NEXON,Tata,Bangalore,2020,54568,Petrol,Automatic,1,0,1199,120,5.0,965000
Renault Kwid,Renault,Bangalore,2020,17546,Petrol,Automatic,1,0,999,68,5.0,487000
Maruti Dzire,Maruti,Bangalore,2022,16023,Petrol,Automatic,1,0,1197,90,5.0,791000
Tata NEXON,Tata,Bangalore,2020,54623,Petrol,Manual,1,0,1199,120,5.0,883000
Hyundai Eon,Hyundai,Bangalore,2016,44873,Petrol,Manual,1,0,814,56,5.0,309000
Nissan Micra Active,Nissan,Bangalore,2015,59365,Petrol,Manual,1,0,1198,68,5.0,339000
Hyundai VENUE,Hyundai,Bangalore,2022,35746,Petrol,Manual,1,0,998,120,5.0,1198000
Hyundai AURA,Hyundai,Bangalore,2020,49985,Diesel,Automatic,2,0,1186,75,5.0,810000
Maruti Ertiga,Maruti,Bangalore,2013,51980,Petrol,Manual,1,0,1373,95,7.0,682000
Renault Duster,Renault,Bangalore,2014,64937,Diesel,Manual,1,0,1461,110,5.0,623000
Maruti Dzire,Maruti,Bangalore,2017,105779,Petrol,Automatic,1,0,1197,83,5.0,631000
Hyundai Grand i10,Hyundai,Bangalore,2018,42364,Petrol,Automatic,1,0,1197,83,5.0,613000
Maruti Baleno,Maruti,Bangalore,2021,32596,Petrol,Automatic,2,0,1197,83,5.0,710000
Skoda Rapid,Skoda,Bangalore,2021,41125,Petrol,Automatic,1,0,999,110,5.0,1131000
